date,sym,price,size,qualifier,extime
2014-02-20,RIO.AX,69.61,46,,13:03:32.259
2014-02-20,RIO.AX,69.6,67,,13:03:38.718
2014-02-20,RIO.AX,69.6,69,,13:03:38.718
2014-02-20,RIO.AX,69.6,1,,13:03:38.718
2014-02-20,RIO.AX,69.6,69,,13:03:38.718
2014-02-20,RIO.AX,69.6,84,,13:03:38.718
2014-02-20,RIO.AX,69.6,57,,13:03:38.718
2014-02-20,RIO.AX,69.6,3,,13:03:38.718
2014-02-20,RIO.AX,69.6,1102,,13:03:38.718
2014-02-20,RIO.AX,69.61,69,,13:03:38.749
2014-02-20,RIO.AX,69.6,75,,13:03:39.747
2014-02-20,RIO.AX,69.6,22,,13:03:49.981
2014-02-20,RIO.AX,69.61,100,XT,13:04:06.080
2014-02-20,RIO.AX,69.61,61,,13:04:06.080
2014-02-20,RIO.AX,69.61,1,,13:04:06.080
2014-02-20,RIO.AX,69.63,737,,13:04:06.766
2014-02-20,RIO.AX,69.64,108,,13:04:06.766
2014-02-20,RIO.AX,69.64,77,,13:04:06.766
2014-02-20,RIO.AX,69.64,46,,13:04:06.766
2014-02-20,RIO.AX,69.64,69,,13:04:06.766
2014-02-20,RIO.AX,69.64,104,,13:04:06.766
2014-02-20,RIO.AX,69.64,25,,13:04:06.766
2014-02-20,RIO.AX,69.64,514,XT,13:04:06.766
2014-02-20,RIO.AX,69.64,2,,13:04:06.766
2014-02-20,RIO.AX,69.64,69,,13:04:06.766
2014-02-20,RIO.AX,69.64,37,,13:04:06.766
2014-02-20,RIO.AX,69.64,90,,13:04:06.766
2014-02-20,RIO.AX,69.64,43,,13:04:06.766
2014-02-20,RIO.AX,69.64,200,,13:04:06.766
2014-02-20,RIO.AX,69.64,32,,13:04:06.766
2014-02-20,RIO.AX,69.64,69,,13:04:06.798
2014-02-20,RIO.AX,69.64,1000,,13:04:06.798
2014-02-20,RIO.AX,69.64,384,,13:04:06.798
2014-02-20,RIO.AX,69.64,308,,13:04:06.798
2014-02-20,RIO.AX,69.64,32,,13:04:06.798
2014-02-20,RIO.AX,69.63,69,,13:04:06.798
2014-02-20,RIO.AX,69.63,44,,13:04:06.798
2014-02-20,RIO.AX,69.64,120,,13:04:08.826
2014-02-20,RIO.AX,69.64,409,,13:04:08.857
2014-02-20,RIO.AX,69.64,18,,13:04:08.857
2014-02-20,RIO.AX,69.64,89,XT,13:04:08.857
2014-02-20,RIO.AX,69.64,69,,13:04:08.857
2014-02-20,RIO.AX,69.64,78,,13:04:08.857
2014-02-20,RIO.AX,69.64,135,,13:04:08.857
2014-02-20,RIO.AX,69.64,484,,13:04:08.857
2014-02-20,RIO.AX,69.65,54,,13:04:08.857
2014-02-20,RIO.AX,69.65,13,,13:04:08.857
2014-02-20,RIO.AX,69.65,25,,13:04:08.888
2014-02-20,RIO.AX,69.64,92,,13:04:09.138
2014-02-20,RIO.AX,69.65,21,,13:04:09.231
2014-02-20,RIO.AX,69.65,78,,13:04:09.387
2014-02-20,RIO.AX,69.65,21,,13:04:09.418
2014-02-20,RIO.AX,69.66,1,,13:04:09.855
2014-02-20,RIO.AX,69.66,104,,13:04:09.855
2014-02-20,RIO.AX,69.66,108,XT,13:04:09.855
2014-02-20,RIO.AX,69.66,179,,13:04:09.855
2014-02-20,RIO.AX,69.67,1,,13:04:09.980
2014-02-20,RIO.AX,69.67,52,,13:04:10.011
2014-02-20,RIO.AX,69.67,11,XT,13:04:10.011
2014-02-20,RIO.AX,69.64,193,,13:04:10.074
2014-02-20,RIO.AX,69.65,69,,13:04:10.105
2014-02-20,RIO.AX,69.67,173,XT,13:04:10.105
2014-02-20,RIO.AX,69.64,10,,13:04:17.593
2014-02-20,RIO.AX,69.64,38,,13:04:19.870
2014-02-20,RIO.AX,69.64,13,,13:04:19.870
2014-02-20,RIO.AX,69.64,43,,13:04:19.870
2014-02-20,RIO.AX,69.65,1000,,13:04:22.959
2014-02-20,RIO.AX,69.62,1,,13:05:12.505
2014-02-20,RIO.AX,69.62,2,,13:05:12.505
2014-02-20,RIO.AX,69.62,5,,13:05:12.505
2014-02-20,RIO.AX,69.63,548,,13:05:12.536
2014-02-20,RIO.AX,69.63,88,,13:05:14.127
2014-02-20,RIO.AX,69.62,117,,13:05:16.873
2014-02-20,RIO.AX,69.62,126,,13:05:16.873
2014-02-20,RIO.AX,69.62,7,,13:05:16.873
2014-02-20,RIO.AX,69.62,2,,13:05:16.873
2014-02-20,RIO.AX,69.62,12,,13:05:16.873
2014-02-20,RIO.AX,69.62,47,,13:05:17.622
2014-02-20,RIO.AX,69.62,3,,13:05:17.622
2014-02-20,RIO.AX,69.62,88,,13:05:17.622
2014-02-20,RIO.AX,69.62,128,,13:05:17.622
2014-02-20,RIO.AX,69.61,61,,13:05:20.243
2014-02-20,RIO.AX,69.61,81,,13:05:20.243
2014-02-20,RIO.AX,69.61,1,,13:05:20.243
2014-02-20,RIO.AX,69.61,108,,13:05:20.243
2014-02-20,RIO.AX,69.61,100,,13:05:20.835
2014-02-20,RIO.AX,69.61,19,,13:05:20.835
2014-02-20,RIO.AX,69.62,153,,13:05:20.929
2014-02-20,RIO.AX,69.62,157,,13:05:20.929
2014-02-20,RIO.AX,69.61,200,,13:05:22.676
2014-02-20,RIO.AX,69.61,64,,13:05:23.238
2014-02-20,RIO.AX,69.61,236,,13:05:23.269
2014-02-20,RIO.AX,69.61,30,,13:05:23.924
2014-02-20,RIO.AX,69.61,45,,13:05:23.987
2014-02-20,RIO.AX,69.61,25,,13:05:25.422
2014-02-20,RIO.AX,69.61,91,,13:05:25.422
2014-02-20,RIO.AX,69.61,100,,13:05:25.422
2014-02-20,RIO.AX,69.61,35,,13:05:25.422
2014-02-20,RIO.AX,69.61,2,,13:05:25.453
2014-02-20,RIO.AX,69.61,1,,13:05:25.453
2014-02-20,RIO.AX,69.61,100,,13:05:25.640
2014-02-20,RIO.AX,69.61,97,,13:05:25.671
2014-02-20,RIO.AX,69.61,43,,13:05:25.859
2014-02-20,RIO.AX,69.61,76,,13:05:25.890
2014-02-20,RIO.AX,69.61,124,,13:05:26.108
2014-02-20,RIO.AX,69.61,100,,13:05:26.264
2014-02-20,RIO.AX,69.61,1,,13:05:26.826
2014-02-20,RIO.AX,69.61,99,,13:05:26.826
2014-02-20,RIO.AX,69.61,43,,13:05:26.826
2014-02-20,RIO.AX,69.61,45,,13:05:26.826
2014-02-20,RIO.AX,69.61,3,,13:05:27.512
2014-02-20,RIO.AX,69.6,240,,13:05:27.512
2014-02-20,RIO.AX,69.6,96,,13:05:27.543
2014-02-20,RIO.AX,69.6,10,,13:05:27.543
2014-02-20,RIO.AX,69.6,80,,13:05:27.543
2014-02-20,RIO.AX,69.6,3,,13:05:27.543
2014-02-20,RIO.AX,69.6,141,,13:05:27.543
2014-02-20,RIO.AX,69.6,7,,13:05:27.543
2014-02-20,RIO.AX,69.59,2000,,13:05:27.543
2014-02-20,RIO.AX,69.59,69,,13:05:27.543
2014-02-20,RIO.AX,69.59,108,,13:05:27.543
2014-02-20,RIO.AX,69.59,243,,13:05:27.543
2014-02-20,RIO.AX,69.59,22,,13:05:27.575
2014-02-20,RIO.AX,69.58,200,,13:05:27.699
2014-02-20,RIO.AX,69.59,1446,,13:05:27.699
2014-02-20,RIO.AX,69.59,532,,13:05:27.699
2014-02-20,RIO.AX,69.58,70,,13:05:28.199
2014-02-20,RIO.AX,69.59,100,,13:05:28.604
2014-02-20,RIO.AX,69.6,300,,13:05:30.039
2014-02-20,RIO.AX,69.6,80,,13:05:30.039
2014-02-20,RIO.AX,69.6,30,,13:05:30.039
2014-02-20,RIO.AX,69.6,72,,13:05:30.039
2014-02-20,RIO.AX,69.6,28,,13:05:30.039
2014-02-20,RIO.AX,69.6,17,,13:05:30.445
2014-02-20,RIO.AX,69.6,49,,13:05:30.726
2014-02-20,RIO.AX,69.6,480,,13:05:56.216
2014-02-20,RIO.AX,69.6,100,,13:05:56.216
2014-02-20,RIO.AX,69.6,2,,13:05:56.216
2014-02-20,RIO.AX,69.6,21,,13:05:56.216
2014-02-20,RIO.AX,69.6,153,,13:05:56.216
2014-02-20,RIO.AX,69.6,1,,13:05:56.216
2014-02-20,RIO.AX,69.6,36,XT,13:05:56.216
2014-02-20,RIO.AX,69.6,1,,13:05:56.247
2014-02-20,RIO.AX,69.6,1,,13:05:56.341
2014-02-20,RIO.AX,69.59,2,,13:05:59.367
2014-02-20,RIO.AX,69.59,1,,13:05:59.367
2014-02-20,RIO.AX,69.59,100,XT,13:05:59.399
2014-02-20,RIO.AX,69.59,15,XT,13:05:59.399
2014-02-20,RIO.AX,69.59,12,,13:05:59.430
2014-02-20,RIO.AX,69.59,118,,13:05:59.461
2014-02-20,RIO.AX,69.59,3,,13:05:59.492
2014-02-20,RIO.AX,69.59,32,CX,13:06:00.428
2014-02-20,RIO.AX,69.58,218,,13:06:00.491
2014-02-20,RIO.AX,69.58,460,,13:06:01.614
2014-02-20,RIO.AX,69.58,127,,13:06:02.737
2014-02-20,RIO.AX,69.58,900,,13:06:14.562
2014-02-20,RIO.AX,69.59,200,,13:06:16.777
2014-02-20,RIO.AX,69.59,1,,13:06:16.777
2014-02-20,RIO.AX,69.59,130,,13:06:16.777
2014-02-20,RIO.AX,69.59,201,,13:06:16.777
2014-02-20,RIO.AX,69.59,36,,13:06:16.808
2014-02-20,RIO.AX,69.58,13,,13:06:16.995
2014-02-20,RIO.AX,69.58,700,,13:06:19.647
2014-02-20,RIO.AX,69.59,211,,13:06:20.334
2014-02-20,RIO.AX,69.59,36,,13:06:20.334
2014-02-20,RIO.AX,69.58,307,,13:06:24.858
2014-02-20,RIO.AX,69.58,5,,13:06:24.858
2014-02-20,RIO.AX,69.58,73,,13:06:24.858
2014-02-20,RIO.AX,69.58,347,,13:06:24.858
2014-02-20,RIO.AX,69.58,1,,13:06:24.858
2014-02-20,RIO.AX,69.58,167,,13:06:24.858
2014-02-20,RIO.AX,69.58,214,,13:06:24.858
2014-02-20,RIO.AX,69.58,32,,13:06:24.858
2014-02-20,RIO.AX,69.58,31,,13:06:24.858
2014-02-20,RIO.AX,69.58,1,,13:06:25.544
2014-02-20,RIO.AX,69.58,27,,13:06:25.544
2014-02-20,RIO.AX,69.57,20,,13:06:29.881
2014-02-20,RIO.AX,69.57,90,,13:06:29.881
2014-02-20,RIO.AX,69.57,1,,13:06:29.881
2014-02-20,RIO.AX,69.57,2,,13:06:29.881
2014-02-20,RIO.AX,69.57,5,,13:06:29.881
2014-02-20,RIO.AX,69.57,3,,13:06:29.881
2014-02-20,RIO.AX,69.57,1,,13:06:29.881
2014-02-20,RIO.AX,69.57,50,,13:06:29.881
2014-02-20,RIO.AX,69.57,12,,13:06:29.881
2014-02-20,RIO.AX,69.58,752,,13:06:29.912
2014-02-20,RIO.AX,69.58,2,,13:07:05.855
2014-02-20,RIO.AX,69.585,85,NXXT,13:07:10.909
2014-02-20,RIO.AX,69.585,120,NXXT,13:07:11.096
2014-02-20,RIO.AX,69.59,167,,13:07:15.152
2014-02-20,RIO.AX,69.59,152,,13:07:15.527
2014-02-20,RIO.AX,69.59,78,,13:07:15.558
2014-02-20,RIO.AX,69.59,11,,13:07:15.558
2014-02-20,RIO.AX,69.59,160,,13:07:15.558
2014-02-20,RIO.AX,69.59,160,,13:07:15.558
2014-02-20,RIO.AX,69.59,314,,13:07:15.558
2014-02-20,RIO.AX,69.59,111,,13:07:15.558
2014-02-20,RIO.AX,69.59,44,,13:07:15.932
2014-02-20,RIO.AX,69.59,112,CX,13:07:16.057
2014-02-20,RIO.AX,69.59,141,CX,13:07:16.182
2014-02-20,RIO.AX,69.6,20,,13:07:19.583
2014-02-20,RIO.AX,69.6,380,,13:07:19.583
2014-02-20,RIO.AX,69.6,23,,13:07:19.583
2014-02-20,RIO.AX,69.6,1,,13:07:19.583
2014-02-20,RIO.AX,69.6,69,,13:07:19.583
2014-02-20,RIO.AX,69.6,139,,13:07:19.583
2014-02-20,RIO.AX,69.6,18,,13:07:19.583
2014-02-20,RIO.AX,69.6,243,,13:07:19.583
2014-02-20,RIO.AX,69.6,3,,13:07:19.583
2014-02-20,RIO.AX,69.6,69,,13:07:19.583
2014-02-20,RIO.AX,69.6,63,,13:07:19.583
2014-02-20,RIO.AX,69.6,6,,13:07:19.583
2014-02-20,RIO.AX,69.6,69,,13:07:19.583
2014-02-20,RIO.AX,69.6,134,,13:07:19.583
2014-02-20,RIO.AX,69.6,367,,13:07:19.583
2014-02-20,RIO.AX,69.6,44,,13:07:19.583
2014-02-20,RIO.AX,69.6,400,,13:07:19.614
2014-02-20,RIO.AX,69.6,97,,13:07:19.614
2014-02-20,RIO.AX,69.6,25,,13:07:19.645
2014-02-20,RIO.AX,69.61,369,,13:07:22.048
2014-02-20,RIO.AX,69.61,51,,13:07:22.048
2014-02-20,RIO.AX,69.61,2,,13:07:22.048
2014-02-20,RIO.AX,69.61,177,,13:07:22.048
2014-02-20,RIO.AX,69.61,101,,13:07:22.048
2014-02-20,RIO.AX,69.61,88,,13:07:22.048
2014-02-20,RIO.AX,69.62,69,,13:07:22.048
2014-02-20,RIO.AX,69.62,131,,13:07:22.048
2014-02-20,RIO.AX,69.61,127,,13:07:22.172
2014-02-20,RIO.AX,69.62,18,,13:07:22.204
2014-02-20,RIO.AX,69.62,43,,13:07:22.235
2014-02-20,RIO.AX,69.62,76,,13:07:22.235
2014-02-20,RIO.AX,69.62,200,,13:07:22.235
2014-02-20,RIO.AX,69.62,26,,13:07:22.453
2014-02-20,RIO.AX,69.62,100,,13:07:22.453
2014-02-20,RIO.AX,69.62,200,,13:07:22.453
2014-02-20,RIO.AX,69.62,16,,13:07:23.327
2014-02-20,RIO.AX,69.62,229,,13:07:24.512
2014-02-20,RIO.AX,69.63,28,,13:07:29.473
2014-02-20,RIO.AX,69.63,80,,13:07:29.473
2014-02-20,RIO.AX,69.63,767,,13:07:29.473
2014-02-20,RIO.AX,69.63,125,,13:07:29.473
2014-02-20,RIO.AX,69.61,71,,13:07:31.532
2014-02-20,RIO.AX,69.61,69,,13:07:31.532
2014-02-20,RIO.AX,69.61,129,,13:07:31.532
2014-02-20,RIO.AX,69.61,69,,13:07:31.532
2014-02-20,RIO.AX,69.61,73,,13:07:31.564
2014-02-20,RIO.AX,69.61,1,,13:07:31.564
2014-02-20,RIO.AX,69.61,66,,13:07:31.564
2014-02-20,RIO.AX,69.61,2,,13:07:31.564
2014-02-20,RIO.AX,69.6,93,,13:07:31.564
2014-02-20,RIO.AX,69.6,22,,13:07:31.564
2014-02-20,RIO.AX,69.6,69,,13:07:31.564
2014-02-20,RIO.AX,69.6,1,,13:07:31.564
2014-02-20,RIO.AX,69.6,69,,13:07:31.564
2014-02-20,RIO.AX,69.6,108,,13:07:31.564
2014-02-20,RIO.AX,69.6,13,,13:07:31.564
2014-02-20,RIO.AX,69.6,596,,13:07:31.564
2014-02-20,RIO.AX,69.6,94,,13:07:31.564
2014-02-20,RIO.AX,69.6,200,,13:07:31.564
2014-02-20,RIO.AX,69.59,42,,13:07:31.564
2014-02-20,RIO.AX,69.59,69,,13:07:31.564
2014-02-20,RIO.AX,69.59,108,,13:07:31.564
2014-02-20,RIO.AX,69.59,69,,13:07:31.564
2014-02-20,RIO.AX,69.59,243,,13:07:31.564
2014-02-20,RIO.AX,69.59,596,,13:07:31.564
2014-02-20,RIO.AX,69.59,551,,13:07:31.564
2014-02-20,RIO.AX,69.59,12,,13:07:31.595
2014-02-20,RIO.AX,69.59,17,,13:07:31.595
2014-02-20,RIO.AX,69.59,16,,13:07:31.595
2014-02-20,RIO.AX,69.58,116,,13:07:31.595
2014-02-20,RIO.AX,69.58,64,,13:07:31.595
2014-02-20,RIO.AX,69.58,4,,13:07:31.595
2014-02-20,RIO.AX,69.59,67,,13:07:31.969
2014-02-20,RIO.AX,69.59,300,,13:07:32.032
2014-02-20,RIO.AX,69.59,100,,13:07:32.406
2014-02-20,RIO.AX,69.585,131,CX,13:07:35.495
2014-02-20,RIO.AX,69.58,209,,13:07:35.495
2014-02-20,RIO.AX,69.58,1,,13:07:35.495
2014-02-20,RIO.AX,69.57,18,,13:07:41.080
2014-02-20,RIO.AX,69.57,4,,13:07:41.080
2014-02-20,RIO.AX,69.57,43,CX,13:08:09.628
2014-02-20,RIO.AX,69.57,253,CX,13:08:09.659
2014-02-20,RIO.AX,69.56,1,,13:08:09.659
2014-02-20,RIO.AX,69.56,5,,13:08:09.659
2014-02-20,RIO.AX,69.56,36,,13:08:09.659
2014-02-20,RIO.AX,69.55,162,XT,13:08:09.659
2014-02-20,RIO.AX,69.56,1,,13:08:24.198
2014-02-20,RIO.AX,69.56,87,XT,13:08:24.198
2014-02-20,RIO.AX,69.56,1,,13:08:24.198
2014-02-20,RIO.AX,69.57,44,CXCPXT,13:08:32.248
2014-02-20,RIO.AX,69.56,3,,13:08:32.248
2014-02-20,RIO.AX,69.56,94,,13:08:32.248
2014-02-20,RIO.AX,69.55,338,,13:08:32.248
2014-02-20,RIO.AX,69.55,1,,13:08:32.248
2014-02-20,RIO.AX,69.55,71,,13:08:32.279
2014-02-20,RIO.AX,69.55,22,,13:08:32.279
2014-02-20,RIO.AX,69.55,10,,13:08:32.279
2014-02-20,RIO.AX,69.55,69,,13:08:32.279
2014-02-20,RIO.AX,69.54,4,,13:08:32.279
2014-02-20,RIO.AX,69.54,2,,13:08:32.279
2014-02-20,RIO.AX,69.54,108,,13:08:32.279
2014-02-20,RIO.AX,69.54,69,,13:08:32.279
2014-02-20,RIO.AX,69.54,2,,13:08:32.279
2014-02-20,RIO.AX,69.54,59,,13:08:32.279
2014-02-20,RIO.AX,69.54,1,,13:08:32.279
2014-02-20,RIO.AX,69.54,2,,13:08:32.279
2014-02-20,RIO.AX,69.54,200,,13:08:32.279
2014-02-20,RIO.AX,69.53,1,,13:08:32.279
2014-02-20,RIO.AX,69.53,108,,13:08:32.279
2014-02-20,RIO.AX,69.53,69,,13:08:32.279
2014-02-20,RIO.AX,69.53,9,,13:08:32.279
2014-02-20,RIO.AX,69.53,94,,13:08:32.279
2014-02-20,RIO.AX,69.52,3,,13:08:32.279
2014-02-20,RIO.AX,69.52,108,,13:08:32.279
2014-02-20,RIO.AX,69.52,596,,13:08:32.310
2014-02-20,RIO.AX,69.52,69,,13:08:32.310
2014-02-20,RIO.AX,69.52,100,,13:08:32.310
2014-02-20,RIO.AX,69.52,94,,13:08:32.310
2014-02-20,RIO.AX,69.52,1,,13:08:32.310
2014-02-20,RIO.AX,69.52,200,,13:08:32.310
2014-02-20,RIO.AX,69.51,100,,13:08:32.310
2014-02-20,RIO.AX,69.51,108,,13:08:32.310
2014-02-20,RIO.AX,69.51,197,,13:08:32.310
2014-02-20,RIO.AX,69.54,6,,13:08:32.310
2014-02-20,RIO.AX,69.55,100,,13:08:32.404
2014-02-20,RIO.AX,69.54,21,CX,13:08:32.653
2014-02-20,RIO.AX,69.54,42,CX,13:08:32.685
2014-02-20,RIO.AX,69.54,35,CX,13:08:32.685
2014-02-20,RIO.AX,69.54,66,,13:08:32.747
2014-02-20,RIO.AX,69.55,262,,13:09:01.420
2014-02-20,RIO.AX,69.55,110,,13:09:01.451
2014-02-20,RIO.AX,69.55,69,,13:09:01.451
2014-02-20,RIO.AX,69.55,140,,13:09:01.451
2014-02-20,RIO.AX,69.55,479,,13:09:01.482
2014-02-20,RIO.AX,69.55,48,,13:09:01.482
2014-02-20,RIO.AX,69.55,42,,13:09:01.482
2014-02-20,RIO.AX,69.55,362,,13:09:01.482
2014-02-20,RIO.AX,69.55,66,,13:09:01.482
2014-02-20,RIO.AX,69.56,46,CX,13:09:08.377
2014-02-20,RIO.AX,69.55,244,,13:09:08.409
2014-02-20,RIO.AX,69.57,80,,13:09:14.212
2014-02-20,RIO.AX,69.55,178,,13:09:15.678
2014-02-20,RIO.AX,69.55,86,XT,13:09:15.678
2014-02-20,RIO.AX,69.55,71,,13:09:15.678
2014-02-20,RIO.AX,69.55,15,XT,13:09:15.678
2014-02-20,RIO.AX,69.55,8,,13:09:17.550
2014-02-20,RIO.AX,69.55,67,,13:09:17.550
2014-02-20,RIO.AX,69.55,24,,13:09:29.843
2014-02-20,RIO.AX,69.55,3,,13:09:29.843
2014-02-20,RIO.AX,69.55,1,,13:09:29.843
2014-02-20,RIO.AX,69.55,546,,13:09:35.334
2014-02-20,RIO.AX,69.55,161,,13:09:35.334
2014-02-20,RIO.AX,69.55,154,,13:09:35.334
2014-02-20,RIO.AX,69.55,29,,13:09:35.334
2014-02-20,RIO.AX,69.55,24,,13:09:35.334
2014-02-20,RIO.AX,69.55,67,,13:09:35.334
2014-02-20,RIO.AX,69.55,161,,13:09:35.334
2014-02-20,RIO.AX,69.55,106,,13:09:35.740
2014-02-20,RIO.AX,69.55,71,,13:09:35.740
2014-02-20,RIO.AX,69.55,111,,13:09:49.686
2014-02-20,RIO.AX,69.55,115,,13:09:49.686
2014-02-20,RIO.AX,69.55,46,,13:09:49.686
2014-02-20,RIO.AX,69.55,41,,13:09:49.686
2014-02-20,RIO.AX,69.54,15,,13:09:51.340
2014-02-20,RIO.AX,69.54,8,,13:09:51.340
2014-02-20,RIO.AX,69.54,101,,13:09:51.340
2014-02-20,RIO.AX,69.54,88,,13:09:51.340
2014-02-20,RIO.AX,69.54,507,,13:09:51.371
2014-02-20,RIO.AX,69.53,1,,13:09:51.808
2014-02-20,RIO.AX,69.53,12,,13:09:51.808
2014-02-20,RIO.AX,69.53,87,,13:09:51.808
2014-02-20,RIO.AX,69.53,112,,13:09:51.808
2014-02-20,RIO.AX,69.53,69,,13:09:51.808
2014-02-20,RIO.AX,69.53,62,,13:09:51.808
2014-02-20,RIO.AX,69.53,18,,13:09:51.839
2014-02-20,RIO.AX,69.52,53,,13:09:52.775
2014-02-20,RIO.AX,69.52,69,,13:09:52.775
2014-02-20,RIO.AX,69.52,179,,13:09:52.775
2014-02-20,RIO.AX,69.52,72,,13:09:52.775
2014-02-20,RIO.AX,69.52,51,,13:09:52.775
2014-02-20,RIO.AX,69.52,62,,13:09:52.775
2014-02-20,RIO.AX,69.52,51,,13:09:54.491
2014-02-20,RIO.AX,69.52,129,,13:09:54.491
2014-02-20,RIO.AX,69.52,18,,13:09:54.491
2014-02-20,RIO.AX,69.52,575,,13:09:54.491
2014-02-20,RIO.AX,69.52,18,,13:09:54.491
2014-02-20,RIO.AX,69.52,211,,13:09:54.585
2014-02-20,RIO.AX,69.52,412,,13:09:54.585
2014-02-20,RIO.AX,69.51,46,,13:09:55.053
2014-02-20,RIO.AX,69.51,11,,13:09:55.053
2014-02-20,RIO.AX,69.51,102,,13:09:55.053
2014-02-20,RIO.AX,69.51,112,,13:09:55.053
2014-02-20,RIO.AX,69.51,13,,13:09:55.084
2014-02-20,RIO.AX,69.51,47,,13:09:55.895
2014-02-20,RIO.AX,69.51,366,,13:09:56.831
2014-02-20,RIO.AX,69.51,22,,13:09:57.705
2014-02-20,RIO.AX,69.505,10,CX,13:10:03.227
2014-02-20,RIO.AX,69.5,60,,13:10:03.227
2014-02-20,RIO.AX,69.51,112,,13:10:11.932
2014-02-20,RIO.AX,69.51,1827,,13:10:12.993
2014-02-20,RIO.AX,69.51,67,,13:10:12.993
2014-02-20,RIO.AX,69.51,3,,13:10:12.993
2014-02-20,RIO.AX,69.51,211,XT,13:10:12.993
2014-02-20,RIO.AX,69.51,48,,13:10:12.993
2014-02-20,RIO.AX,69.51,11,,13:10:12.993
2014-02-20,RIO.AX,69.51,281,,13:10:13.024
2014-02-20,RIO.AX,69.51,5,XT,13:10:13.024
2014-02-20,RIO.AX,69.51,29,,13:10:13.024
2014-02-20,RIO.AX,69.51,23,,13:10:13.024
2014-02-20,RIO.AX,69.52,200,,13:10:13.086
2014-02-20,RIO.AX,69.52,1044,,13:10:15.801
2014-02-20,RIO.AX,69.52,69,,13:10:15.801
2014-02-20,RIO.AX,69.52,85,XT,13:10:15.801
2014-02-20,RIO.AX,69.52,88,XT,13:10:15.832
2014-02-20,RIO.AX,69.52,36,XT,13:10:15.832
2014-02-20,RIO.AX,69.52,42,,13:10:15.832
2014-02-20,RIO.AX,69.52,73,,13:10:15.832
2014-02-20,RIO.AX,69.52,5,,13:10:15.832
2014-02-20,RIO.AX,69.52,11,,13:10:15.832
2014-02-20,RIO.AX,69.52,290,XT,13:10:15.832
2014-02-20,RIO.AX,69.52,1320,,13:10:20.418
2014-02-20,RIO.AX,69.52,180,,13:10:21.042
2014-02-20,RIO.AX,69.52,120,,13:10:21.042
2014-02-20,RIO.AX,69.52,500,,13:10:25.473
2014-02-20,RIO.AX,69.52,402,,13:10:25.473
2014-02-20,RIO.AX,69.52,2,XT,13:10:25.473
2014-02-20,RIO.AX,69.52,98,,13:10:25.473
2014-02-20,RIO.AX,69.52,69,,13:10:25.473
2014-02-20,RIO.AX,69.52,103,,13:10:25.473
2014-02-20,RIO.AX,69.52,123,,13:10:25.504
2014-02-20,RIO.AX,69.52,42,,13:10:25.566
2014-02-20,RIO.AX,69.52,13,,13:10:25.598
2014-02-20,RIO.AX,69.53,320,,13:10:26.190
2014-02-20,RIO.AX,69.52,113,,13:10:26.596
2014-02-20,RIO.AX,69.52,593,XT,13:10:26.596
2014-02-20,RIO.AX,69.52,5,,13:10:26.596
2014-02-20,RIO.AX,69.53,250,,13:10:35.738
2014-02-20,RIO.AX,69.51,1350,,13:10:56.704
2014-02-20,RIO.AX,69.51,1,,13:10:56.704
2014-02-20,RIO.AX,69.51,69,,13:10:56.704
2014-02-20,RIO.AX,69.51,519,,13:10:56.704
2014-02-20,RIO.AX,69.51,102,,13:10:59.730
2014-02-20,RIO.AX,69.51,3,,13:10:59.730
2014-02-20,RIO.AX,69.51,41,,13:10:59.730
2014-02-20,RIO.AX,69.51,2,,13:10:59.730
2014-02-20,RIO.AX,69.51,1,,13:10:59.730
2014-02-20,RIO.AX,69.51,26,,13:10:59.730
2014-02-20,RIO.AX,69.51,81,,13:10:59.730
2014-02-20,RIO.AX,69.51,16,,13:10:59.730
2014-02-20,RIO.AX,69.51,515,,13:10:59.730
2014-02-20,RIO.AX,69.51,102,,13:10:59.730
2014-02-20,RIO.AX,69.5,840,,13:10:59.730
2014-02-20,RIO.AX,69.5,100,,13:10:59.730
2014-02-20,RIO.AX,69.5,1000,,13:10:59.730
2014-02-20,RIO.AX,69.5,342,,13:10:59.730
2014-02-20,RIO.AX,69.5,569,,13:10:59.730
2014-02-20,RIO.AX,69.5,69,,13:10:59.762
2014-02-20,RIO.AX,69.5,2,,13:10:59.762
2014-02-20,RIO.AX,69.5,1,,13:10:59.762
2014-02-20,RIO.AX,69.5,69,,13:10:59.762
2014-02-20,RIO.AX,69.5,12,,13:10:59.762
2014-02-20,RIO.AX,69.5,108,,13:10:59.762
2014-02-20,RIO.AX,69.5,65,,13:10:59.762
2014-02-20,RIO.AX,69.49,13,,13:10:59.762
2014-02-20,RIO.AX,69.49,135,,13:10:59.762
2014-02-20,RIO.AX,69.49,2,,13:10:59.762
2014-02-20,RIO.AX,69.5,342,,13:10:59.762
2014-02-20,RIO.AX,69.49,195,,13:10:59.762
2014-02-20,RIO.AX,69.5,342,,13:10:59.762
2014-02-20,RIO.AX,69.5,250,,13:10:59.762
2014-02-20,RIO.AX,69.5,92,,13:10:59.762
2014-02-20,RIO.AX,69.5,5,,13:11:00.261
2014-02-20,RIO.AX,69.51,528,XT,13:11:00.822
2014-02-20,RIO.AX,69.51,39,XT,13:11:00.822
2014-02-20,RIO.AX,69.51,93,,13:11:00.978
2014-02-20,RIO.AX,69.51,41,,13:11:01.197
2014-02-20,RIO.AX,69.5,337,,13:11:26.282
2014-02-20,RIO.AX,69.5,101,,13:11:26.282
2014-02-20,RIO.AX,69.5,72,,13:11:26.282
